,missing_count,missing_pct
F697,16,0.17617264919621228
F696,16,0.17617264919621228
F695,16,0.17617264919621228
F694,16,0.17617264919621228
F693,16,0.17617264919621228
F692,16,0.17617264919621228
F691,16,0.17617264919621228
F690,16,0.17617264919621228
F934,16,0.17617264919621228
F960,16,0.17617264919621228
F703,16,0.17617264919621228
F716,16,0.17617264919621228
F715,16,0.17617264919621228
F714,16,0.17617264919621228
F713,16,0.17617264919621228
F712,16,0.17617264919621228
F711,16,0.17617264919621228
F710,16,0.17617264919621228
F709,16,0.17617264919621228
F708,16,0.17617264919621228
F707,16,0.17617264919621228
F706,16,0.17617264919621228
F959,16,0.17617264919621228
F958,16,0.17617264919621228
F957,16,0.17617264919621228
F660,16,0.17617264919621228
F1638,13,0.14314027747192248
F1639,13,0.14314027747192248
F1629,13,0.14314027747192248
F1644,13,0.14314027747192248
F1645,13,0.14314027747192248
F1646,13,0.14314027747192248
F1647,13,0.14314027747192248
F1648,13,0.14314027747192248
F1634,13,0.14314027747192248
F1635,13,0.14314027747192248
F1636,13,0.14314027747192248
F1637,13,0.14314027747192248
F1609,13,0.14314027747192248
F1610,13,0.14314027747192248
F1991,13,0.14314027747192248
F1992,13,0.14314027747192248
F1993,13,0.14314027747192248
F1994,13,0.14314027747192248
F1995,13,0.14314027747192248
F1996,13,0.14314027747192248
F1997,13,0.14314027747192248
F1998,13,0.14314027747192248
F1967,13,0.14314027747192248
F1968,13,0.14314027747192248
F1969,13,0.14314027747192248
F1656,13,0.14314027747192248
F1657,13,0.14314027747192248
F1658,13,0.14314027747192248
F1586,13,0.14314027747192248
F2006,13,0.14314027747192248
F2007,13,0.14314027747192248
F2008,13,0.14314027747192248
F2009,13,0.14314027747192248
F2010,13,0.14314027747192248
F2011,13,0.14314027747192248
F2012,13,0.14314027747192248
F2013,13,0.14314027747192248
F1983,13,0.14314027747192248
F1984,13,0.14314027747192248
F1985,13,0.14314027747192248
F1986,13,0.14314027747192248
F1987,13,0.14314027747192248
F1988,13,0.14314027747192248
F1989,13,0.14314027747192248
F1990,13,0.14314027747192248
F1596,13,0.14314027747192248
F1597,13,0.14314027747192248
F1630,13,0.14314027747192248
F1631,13,0.14314027747192248
F1632,13,0.14314027747192248
F1633,13,0.14314027747192248
F1653,13,0.14314027747192248
F1654,13,0.14314027747192248
F1655,13,0.14314027747192248
F1999,13,0.14314027747192248
F2000,13,0.14314027747192248
F2001,13,0.14314027747192248
F2002,13,0.14314027747192248
F2003,13,0.14314027747192248
F2004,13,0.14314027747192248
F2005,13,0.14314027747192248
F1678,13,0.14314027747192248
F1679,13,0.14314027747192248
F1680,13,0.14314027747192248
F1681,13,0.14314027747192248
F1662,13,0.14314027747192248
F1663,13,0.14314027747192248
F1618,13,0.14314027747192248
F1619,13,0.14314027747192248
F1620,13,0.14314027747192248
F1621,13,0.14314027747192248
F1622,13,0.14314027747192248
F1623,13,0.14314027747192248
F1624,13,0.14314027747192248
F1625,13,0.14314027747192248
F1626,13,0.14314027747192248
F1627,13,0.14314027747192248
F1688,13,0.14314027747192248
F1689,13,0.14314027747192248
F1660,13,0.14314027747192248
F1661,13,0.14314027747192248
F1664,13,0.14314027747192248
F1665,13,0.14314027747192248
F1666,13,0.14314027747192248
F1667,13,0.14314027747192248
F1668,13,0.14314027747192248
F1669,13,0.14314027747192248
F1670,13,0.14314027747192248
F1671,13,0.14314027747192248
F1672,13,0.14314027747192248
F1673,13,0.14314027747192248
F1674,13,0.14314027747192248
F1675,13,0.14314027747192248
F1611,13,0.14314027747192248
F1598,13,0.14314027747192248
F1599,13,0.14314027747192248
F1600,13,0.14314027747192248
F1676,13,0.14314027747192248
F1677,13,0.14314027747192248
F1601,13,0.14314027747192248
F1927,13,0.14314027747192248
F1928,13,0.14314027747192248
F1929,13,0.14314027747192248
F1682,13,0.14314027747192248
F1683,13,0.14314027747192248
F1684,13,0.14314027747192248
F1685,13,0.14314027747192248
F1686,13,0.14314027747192248
F1687,13,0.14314027747192248
F1930,13,0.14314027747192248
F1931,13,0.14314027747192248
F1911,13,0.14314027747192248
F1912,13,0.14314027747192248
F1913,13,0.14314027747192248
F1914,13,0.14314027747192248
F1915,13,0.14314027747192248
F1939,13,0.14314027747192248
F1940,13,0.14314027747192248
F1640,13,0.14314027747192248
F1641,13,0.14314027747192248
F1642,13,0.14314027747192248
F1643,13,0.14314027747192248
F1612,13,0.14314027747192248
F1613,13,0.14314027747192248
F1649,13,0.14314027747192248
F1650,13,0.14314027747192248
F1651,13,0.14314027747192248
F1652,13,0.14314027747192248
F1964,13,0.14314027747192248
F1588,13,0.14314027747192248
F1589,13,0.14314027747192248
F1590,13,0.14314027747192248
F1591,13,0.14314027747192248
F1592,13,0.14314027747192248
F1593,13,0.14314027747192248
F1594,13,0.14314027747192248
F1595,13,0.14314027747192248
F1659,13,0.14314027747192248
F1628,13,0.14314027747192248
F1587,13,0.14314027747192248
F1970,13,0.14314027747192248
F1971,13,0.14314027747192248
F1972,13,0.14314027747192248
F1973,13,0.14314027747192248
F1974,13,0.14314027747192248
F1975,13,0.14314027747192248
F1976,13,0.14314027747192248
F1977,13,0.14314027747192248
F1978,13,0.14314027747192248
F1979,13,0.14314027747192248
F1980,13,0.14314027747192248
F1981,13,0.14314027747192248
F1982,13,0.14314027747192248
F1965,13,0.14314027747192248
F1966,13,0.14314027747192248
F1582,13,0.14314027747192248
F1583,13,0.14314027747192248
F1584,13,0.14314027747192248
F1585,13,0.14314027747192248
F1907,13,0.14314027747192248
F1908,13,0.14314027747192248
F1906,13,0.14314027747192248
F1923,13,0.14314027747192248
F1924,13,0.14314027747192248
F1909,13,0.14314027747192248
F1910,13,0.14314027747192248
F1945,13,0.14314027747192248
F1948,13,0.14314027747192248
F1949,13,0.14314027747192248
F1950,13,0.14314027747192248
F1951,13,0.14314027747192248
F1952,13,0.14314027747192248
F1953,13,0.14314027747192248
F1954,13,0.14314027747192248
F1955,13,0.14314027747192248
F1956,13,0.14314027747192248
F1957,13,0.14314027747192248
F1958,13,0.14314027747192248
F1961,13,0.14314027747192248
F1962,13,0.14314027747192248
F1963,13,0.14314027747192248
F1932,13,0.14314027747192248
F1933,13,0.14314027747192248
F1934,13,0.14314027747192248
F1935,13,0.14314027747192248
F1936,13,0.14314027747192248
F1937,13,0.14314027747192248
F1938,13,0.14314027747192248
F1959,13,0.14314027747192248
F1614,13,0.14314027747192248
F1615,13,0.14314027747192248
F1616,13,0.14314027747192248
F1617,13,0.14314027747192248
F1960,13,0.14314027747192248
F1941,13,0.14314027747192248
F1942,13,0.14314027747192248
F1943,13,0.14314027747192248
F1944,13,0.14314027747192248
F1946,13,0.14314027747192248
F1947,13,0.14314027747192248
F1916,13,0.14314027747192248
F1917,13,0.14314027747192248
F1918,13,0.14314027747192248
F1919,13,0.14314027747192248
F1920,13,0.14314027747192248
F1921,13,0.14314027747192248
F1922,13,0.14314027747192248
F1925,13,0.14314027747192248
F1926,13,0.14314027747192248
F1602,13,0.14314027747192248
F1603,13,0.14314027747192248
F1604,13,0.14314027747192248
F1605,13,0.14314027747192248
F1606,13,0.14314027747192248
F1607,13,0.14314027747192248
F1608,13,0.14314027747192248
F3194,11,0.12111869632239596
F3191,11,0.12111869632239596
F3515,11,0.12111869632239596
F3518,11,0.12111869632239596
F1053,10,0.11010790574763268
F1054,10,0.11010790574763268
F1055,10,0.11010790574763268
F1056,10,0.11010790574763268
F1043,10,0.11010790574763268
F1044,10,0.11010790574763268
F1045,10,0.11010790574763268
F1046,10,0.11010790574763268
F1072,10,0.11010790574763268
F1042,10,0.11010790574763268
F1074,10,0.11010790574763268
F1075,10,0.11010790574763268
F1076,10,0.11010790574763268
F1077,10,0.11010790574763268
F1047,10,0.11010790574763268
F1048,10,0.11010790574763268
F1049,10,0.11010790574763268
F1050,10,0.11010790574763268
F1051,10,0.11010790574763268
F1052,10,0.11010790574763268
F1058,10,0.11010790574763268
F1059,10,0.11010790574763268
F1060,10,0.11010790574763268
F1061,10,0.11010790574763268
F1088,10,0.11010790574763268
F1057,10,0.11010790574763268
F1090,10,0.11010790574763268
F1091,10,0.11010790574763268
F1092,10,0.11010790574763268
F1093,10,0.11010790574763268
F1062,10,0.11010790574763268
F1063,10,0.11010790574763268
F1064,10,0.11010790574763268
F1065,10,0.11010790574763268
F1066,10,0.11010790574763268
F1067,10,0.11010790574763268
F1068,10,0.11010790574763268
F1069,10,0.11010790574763268
F1070,10,0.11010790574763268
F1071,10,0.11010790574763268
F1100,10,0.11010790574763268
F1101,10,0.11010790574763268
F1102,10,0.11010790574763268
F1103,10,0.11010790574763268
F1104,10,0.11010790574763268
F1073,10,0.11010790574763268
F1078,10,0.11010790574763268
F1079,10,0.11010790574763268
F1080,10,0.11010790574763268
F1081,10,0.11010790574763268
F1082,10,0.11010790574763268
F1083,10,0.11010790574763268
F1084,10,0.11010790574763268
F1085,10,0.11010790574763268
F1086,10,0.11010790574763268
F1087,10,0.11010790574763268
F1122,10,0.11010790574763268
F1123,10,0.11010790574763268
F1124,10,0.11010790574763268
F1125,10,0.11010790574763268
F1126,10,0.11010790574763268
F1089,10,0.11010790574763268
F1106,10,0.11010790574763268
F1107,10,0.11010790574763268
F1108,10,0.11010790574763268
F1109,10,0.11010790574763268
F1094,10,0.11010790574763268
F1095,10,0.11010790574763268
F1096,10,0.11010790574763268
F1097,10,0.11010790574763268
F1098,10,0.11010790574763268
F1099,10,0.11010790574763268
F1138,10,0.11010790574763268
F1139,10,0.11010790574763268
F1140,10,0.11010790574763268
F1141,10,0.11010790574763268
F1142,10,0.11010790574763268
F1110,10,0.11010790574763268
F1111,10,0.11010790574763268
F1112,10,0.11010790574763268
F1113,10,0.11010790574763268
F1114,10,0.11010790574763268
F1115,10,0.11010790574763268
F1116,10,0.11010790574763268
F1117,10,0.11010790574763268
F1118,10,0.11010790574763268
F1119,10,0.11010790574763268
F1120,10,0.11010790574763268
F1127,10,0.11010790574763268
F1128,10,0.11010790574763268
F1129,10,0.11010790574763268
F1130,10,0.11010790574763268
F1131,10,0.11010790574763268
F1132,10,0.11010790574763268
F1133,10,0.11010790574763268
F1134,10,0.11010790574763268
F1135,10,0.11010790574763268
F1136,10,0.11010790574763268
F1105,10,0.11010790574763268
F1146,10,0.11010790574763268
F1147,10,0.11010790574763268
F1148,10,0.11010790574763268
F1149,10,0.11010790574763268
F1121,10,0.11010790574763268
F1143,10,0.11010790574763268
F1144,10,0.11010790574763268
F1145,10,0.11010790574763268
F1375,10,0.11010790574763268
F1376,10,0.11010790574763268
F1371,10,0.11010790574763268
F1372,10,0.11010790574763268
F820,10,0.11010790574763268
F821,10,0.11010790574763268
F822,10,0.11010790574763268
F823,10,0.11010790574763268
F824,10,0.11010790574763268
F825,10,0.11010790574763268
F1137,10,0.11010790574763268
F1391,10,0.11010790574763268
F1392,10,0.11010790574763268
F1366,10,0.11010790574763268
F1367,10,0.11010790574763268
F1368,10,0.11010790574763268
F1369,10,0.11010790574763268
F809,10,0.11010790574763268
F810,10,0.11010790574763268
F812,10,0.11010790574763268
F818,10,0.11010790574763268
F819,10,0.11010790574763268
F1370,10,0.11010790574763268
F1380,10,0.11010790574763268
F1381,10,0.11010790574763268
F1382,10,0.11010790574763268
F1383,10,0.11010790574763268
F1384,10,0.11010790574763268
F1385,10,0.11010790574763268
F1386,10,0.11010790574763268
F1387,10,0.11010790574763268
F1388,10,0.11010790574763268
F1389,10,0.11010790574763268
F1390,10,0.11010790574763268
F789,10,0.11010790574763268
F790,10,0.11010790574763268
F791,10,0.11010790574763268
F765,10,0.11010790574763268
F766,10,0.11010790574763268
F767,10,0.11010790574763268
F768,10,0.11010790574763268
F769,10,0.11010790574763268
F738,10,0.11010790574763268
F739,10,0.11010790574763268
F740,10,0.11010790574763268
F741,10,0.11010790574763268
F743,10,0.11010790574763268
F744,10,0.11010790574763268
F761,10,0.11010790574763268
F762,10,0.11010790574763268
F1432,10,0.11010790574763268
F1433,10,0.11010790574763268
F1409,10,0.11010790574763268
F1410,10,0.11010790574763268
F1411,10,0.11010790574763268
F1412,10,0.11010790574763268
F1413,10,0.11010790574763268
F807,10,0.11010790574763268
F808,10,0.11010790574763268
F811,10,0.11010790574763268
F802,10,0.11010790574763268
F803,10,0.11010790574763268
F747,10,0.11010790574763268
F748,10,0.11010790574763268
F751,10,0.11010790574763268
F752,10,0.11010790574763268
F753,10,0.11010790574763268
F722,10,0.11010790574763268
F723,10,0.11010790574763268
F724,10,0.11010790574763268
F725,10,0.11010790574763268
F726,10,0.11010790574763268
F727,10,0.11010790574763268
F728,10,0.11010790574763268
F729,10,0.11010790574763268
F730,10,0.11010790574763268
F731,10,0.11010790574763268
F732,10,0.11010790574763268
F745,10,0.11010790574763268
F746,10,0.11010790574763268
F804,10,0.11010790574763268
F1460,10,0.11010790574763268
F1461,10,0.11010790574763268
F1462,10,0.11010790574763268
F1463,10,0.11010790574763268
F1464,10,0.11010790574763268
F1465,10,0.11010790574763268
F1466,10,0.11010790574763268
F1467,10,0.11010790574763268
F1468,10,0.11010790574763268
F1469,10,0.11010790574763268
F1470,10,0.11010790574763268
F1471,10,0.11010790574763268
F1472,10,0.11010790574763268
F749,10,0.11010790574763268
F750,10,0.11010790574763268
F735,10,0.11010790574763268
F736,10,0.11010790574763268
F737,10,0.11010790574763268
F813,10,0.11010790574763268
F814,10,0.11010790574763268
F815,10,0.11010790574763268
F816,10,0.11010790574763268
F817,10,0.11010790574763268
F786,10,0.11010790574763268
F787,10,0.11010790574763268
F788,10,0.11010790574763268
F773,10,0.11010790574763268
F774,10,0.11010790574763268
F775,10,0.11010790574763268
F1457,10,0.11010790574763268
F1458,10,0.11010790574763268
F776,10,0.11010790574763268
F777,10,0.11010790574763268
F778,10,0.11010790574763268
F718,10,0.11010790574763268
F719,10,0.11010790574763268
F720,10,0.11010790574763268
F721,10,0.11010790574763268
F1441,10,0.11010790574763268
F1442,10,0.11010790574763268
F1443,10,0.11010790574763268
F1444,10,0.11010790574763268
F1445,10,0.11010790574763268
F1446,10,0.11010790574763268
F1447,10,0.11010790574763268
F733,10,0.11010790574763268
F734,10,0.11010790574763268
F1450,10,0.11010790574763268
F1451,10,0.11010790574763268
F1452,10,0.11010790574763268
F1453,10,0.11010790574763268
F1454,10,0.11010790574763268
F1455,10,0.11010790574763268
F1456,10,0.11010790574763268
F793,10,0.11010790574763268
F794,10,0.11010790574763268
F1398,10,0.11010790574763268
F1399,10,0.11010790574763268
F1400,10,0.11010790574763268
F1401,10,0.11010790574763268
F1402,10,0.11010790574763268
F1403,10,0.11010790574763268
F1404,10,0.11010790574763268
F1405,10,0.11010790574763268
F1406,10,0.11010790574763268
F1407,10,0.11010790574763268
F1408,10,0.11010790574763268
F792,10,0.11010790574763268
F1377,10,0.11010790574763268
F1378,10,0.11010790574763268
F1379,10,0.11010790574763268
F1416,10,0.11010790574763268
F1417,10,0.11010790574763268
F1393,10,0.11010790574763268
F1394,10,0.11010790574763268
F1395,10,0.11010790574763268
F1396,10,0.11010790574763268
F1448,10,0.11010790574763268
F1449,10,0.11010790574763268
F1397,10,0.11010790574763268
F756,10,0.11010790574763268
F757,10,0.11010790574763268
F758,10,0.11010790574763268
F759,10,0.11010790574763268
F760,10,0.11010790574763268
F795,10,0.11010790574763268
F1425,10,0.11010790574763268
F1426,10,0.11010790574763268
F1427,10,0.11010790574763268
F1428,10,0.11010790574763268
F1429,10,0.11010790574763268
F796,10,0.11010790574763268
F797,10,0.11010790574763268
F798,10,0.11010790574763268
F799,10,0.11010790574763268
F800,10,0.11010790574763268
F1430,10,0.11010790574763268
F1431,10,0.11010790574763268
F801,10,0.11010790574763268
F770,10,0.11010790574763268
F1434,10,0.11010790574763268
F1435,10,0.11010790574763268
F1436,10,0.11010790574763268
F1437,10,0.11010790574763268
F1438,10,0.11010790574763268
F1439,10,0.11010790574763268
F1440,10,0.11010790574763268
F771,10,0.11010790574763268
F772,10,0.11010790574763268
F780,10,0.11010790574763268
F781,10,0.11010790574763268
F782,10,0.11010790574763268
F783,10,0.11010790574763268
F784,10,0.11010790574763268
F785,10,0.11010790574763268
F754,10,0.11010790574763268
F755,10,0.11010790574763268
F742,10,0.11010790574763268
F1473,10,0.11010790574763268
F779,10,0.11010790574763268
F1373,10,0.11010790574763268
F1374,10,0.11010790574763268
F1414,10,0.11010790574763268
F1415,10,0.11010790574763268
F805,10,0.11010790574763268
F806,10,0.11010790574763268
F1418,10,0.11010790574763268
F1419,10,0.11010790574763268
F1420,10,0.11010790574763268
F1421,10,0.11010790574763268
F1422,10,0.11010790574763268
F1423,10,0.11010790574763268
F1424,10,0.11010790574763268
F763,10,0.11010790574763268
F764,10,0.11010790574763268
F1459,10,0.11010790574763268
F3254,8,0.08808632459810614
F3247,8,0.08808632459810614
F3246,8,0.08808632459810614
F3169,8,0.08808632459810614
F3168,8,0.08808632459810614
F3491,8,0.08808632459810614
F3490,8,0.08808632459810614
F3489,8,0.08808632459810614
F3488,8,0.08808632459810614
F3487,8,0.08808632459810614
F3486,8,0.08808632459810614
F3485,8,0.08808632459810614
F3484,8,0.08808632459810614
F3513,8,0.08808632459810614
F3511,8,0.08808632459810614
F3510,8,0.08808632459810614
F3508,8,0.08808632459810614
F3507,8,0.08808632459810614
F3505,8,0.08808632459810614
F3504,8,0.08808632459810614
F3502,8,0.08808632459810614
F3501,8,0.08808632459810614
F3500,8,0.08808632459810614
F3499,8,0.08808632459810614
F3498,8,0.08808632459810614
F3203,8,0.08808632459810614
F3202,8,0.08808632459810614
F3201,8,0.08808632459810614
F3199,8,0.08808632459810614
F3198,8,0.08808632459810614
F3196,8,0.08808632459810614
F3195,8,0.08808632459810614
F3193,8,0.08808632459810614
F3192,8,0.08808632459810614
F3190,8,0.08808632459810614
F3189,8,0.08808632459810614
F3187,8,0.08808632459810614
F3186,8,0.08808632459810614
F3167,8,0.08808632459810614
F3166,8,0.08808632459810614
F3497,8,0.08808632459810614
F3496,8,0.08808632459810614
F3495,8,0.08808632459810614
F3494,8,0.08808632459810614
F3531,8,0.08808632459810614
F3530,8,0.08808632459810614
F3529,8,0.08808632459810614
F3528,8,0.08808632459810614
F3527,8,0.08808632459810614
F3526,8,0.08808632459810614
F3525,8,0.08808632459810614
F3523,8,0.08808632459810614
F3522,8,0.08808632459810614
F3520,8,0.08808632459810614
F3519,8,0.08808632459810614
F3517,8,0.08808632459810614
F3516,8,0.08808632459810614
F3514,8,0.08808632459810614
F3547,8,0.08808632459810614
F3212,8,0.08808632459810614
F3211,8,0.08808632459810614
F3210,8,0.08808632459810614
F3209,8,0.08808632459810614
F3208,8,0.08808632459810614
F3483,8,0.08808632459810614
F3482,8,0.08808632459810614
F3481,8,0.08808632459810614
F3480,8,0.08808632459810614
F3479,8,0.08808632459810614
F3478,8,0.08808632459810614
F3493,8,0.08808632459810614
F3492,8,0.08808632459810614
F3184,8,0.08808632459810614
F3219,8,0.08808632459810614
F3218,8,0.08808632459810614
F3217,8,0.08808632459810614
F3216,8,0.08808632459810614
F3215,8,0.08808632459810614
F3214,8,0.08808632459810614
F3213,8,0.08808632459810614
F3207,8,0.08808632459810614
F3546,8,0.08808632459810614
F3545,8,0.08808632459810614
F3544,8,0.08808632459810614
F3543,8,0.08808632459810614
F3542,8,0.08808632459810614
F3541,8,0.08808632459810614
F3540,8,0.08808632459810614
F3539,8,0.08808632459810614
F3538,8,0.08808632459810614
F3537,8,0.08808632459810614
F3536,8,0.08808632459810614
F3535,8,0.08808632459810614
F3534,8,0.08808632459810614
F3533,8,0.08808632459810614
F3532,8,0.08808632459810614
F3183,8,0.08808632459810614
F3181,8,0.08808632459810614
F3180,8,0.08808632459810614
F3178,8,0.08808632459810614
F3177,8,0.08808632459810614
F3176,8,0.08808632459810614
F3175,8,0.08808632459810614
F3174,8,0.08808632459810614
F3173,8,0.08808632459810614
F3172,8,0.08808632459810614
F3171,8,0.08808632459810614
F3170,8,0.08808632459810614
F3229,8,0.08808632459810614
F3228,8,0.08808632459810614
F3226,8,0.08808632459810614
F3225,8,0.08808632459810614
F3224,8,0.08808632459810614
F3223,8,0.08808632459810614
F3222,8,0.08808632459810614
F3221,8,0.08808632459810614
F3206,8,0.08808632459810614
F3205,8,0.08808632459810614
F3204,8,0.08808632459810614
F3231,8,0.08808632459810614
F3245,8,0.08808632459810614
F3244,8,0.08808632459810614
F3242,8,0.08808632459810614
F3220,8,0.08808632459810614
F3153,8,0.08808632459810614
F3152,8,0.08808632459810614
F3151,8,0.08808632459810614
F3150,8,0.08808632459810614
F3241,8,0.08808632459810614
F3239,8,0.08808632459810614
F3238,8,0.08808632459810614
F3555,8,0.08808632459810614
F3553,8,0.08808632459810614
F3552,8,0.08808632459810614
F3550,8,0.08808632459810614
F3549,8,0.08808632459810614
F3548,8,0.08808632459810614
F3579,8,0.08808632459810614
F3578,8,0.08808632459810614
F3577,8,0.08808632459810614
F3576,8,0.08808632459810614
F3156,8,0.08808632459810614
F3155,8,0.08808632459810614
F3154,8,0.08808632459810614
F3477,8,0.08808632459810614
F3476,8,0.08808632459810614
F3475,8,0.08808632459810614
F3474,8,0.08808632459810614
F3473,8,0.08808632459810614
F3472,8,0.08808632459810614
F3575,8,0.08808632459810614
F3574,8,0.08808632459810614
F3573,8,0.08808632459810614
F3572,8,0.08808632459810614
F3571,8,0.08808632459810614
F3570,8,0.08808632459810614
F3569,8,0.08808632459810614
F3568,8,0.08808632459810614
F3566,8,0.08808632459810614
F3565,8,0.08808632459810614
F3563,8,0.08808632459810614
F3562,8,0.08808632459810614
F3165,8,0.08808632459810614
F3164,8,0.08808632459810614
F3163,8,0.08808632459810614
F3162,8,0.08808632459810614
F3161,8,0.08808632459810614
F3160,8,0.08808632459810614
F3159,8,0.08808632459810614
F3158,8,0.08808632459810614
F3157,8,0.08808632459810614
F3148,8,0.08808632459810614
F3149,8,0.08808632459810614
F3249,8,0.08808632459810614
F3248,8,0.08808632459810614
F3251,8,0.08808632459810614
F3252,8,0.08808632459810614
F3253,8,0.08808632459810614
F3255,8,0.08808632459810614
F3250,8,0.08808632459810614
F2014,7,0.07707553402334288
F2030,7,0.07707553402334288
F2046,7,0.07707553402334288
F2045,7,0.07707553402334288
F2044,7,0.07707553402334288
F2043,7,0.07707553402334288
F2042,7,0.07707553402334288
F2041,7,0.07707553402334288
F2040,7,0.07707553402334288
F2039,7,0.07707553402334288
F2038,7,0.07707553402334288
F2037,7,0.07707553402334288
F2036,7,0.07707553402334288
F2035,7,0.07707553402334288
F2034,7,0.07707553402334288
F2033,7,0.07707553402334288
F2032,7,0.07707553402334288
F2031,7,0.07707553402334288
F1787,7,0.07707553402334288
F1786,7,0.07707553402334288
F1781,7,0.07707553402334288
F1780,7,0.07707553402334288
F1779,7,0.07707553402334288
F1778,7,0.07707553402334288
F1777,7,0.07707553402334288
F1776,7,0.07707553402334288
F1775,7,0.07707553402334288
F1774,7,0.07707553402334288
F1773,7,0.07707553402334288
F1772,7,0.07707553402334288
F1771,7,0.07707553402334288
F1770,7,0.07707553402334288
F1765,7,0.07707553402334288
F1764,7,0.07707553402334288
F1763,7,0.07707553402334288
F1762,7,0.07707553402334288
F1761,7,0.07707553402334288
F1760,7,0.07707553402334288
F1759,7,0.07707553402334288
F1758,7,0.07707553402334288
F1757,7,0.07707553402334288
F1756,7,0.07707553402334288
F1751,7,0.07707553402334288
F1750,7,0.07707553402334288
F1785,7,0.07707553402334288
F1784,7,0.07707553402334288
F1783,7,0.07707553402334288
F1782,7,0.07707553402334288
F1749,7,0.07707553402334288
F1748,7,0.07707553402334288
F1747,7,0.07707553402334288
F1746,7,0.07707553402334288
F1745,7,0.07707553402334288
F1744,7,0.07707553402334288
F1743,7,0.07707553402334288
F1742,7,0.07707553402334288
F1741,7,0.07707553402334288
F1740,7,0.07707553402334288
F1767,7,0.07707553402334288
F1766,7,0.07707553402334288
F1729,7,0.07707553402334288
F1728,7,0.07707553402334288
F1727,7,0.07707553402334288
F1726,7,0.07707553402334288
F1725,7,0.07707553402334288
F1724,7,0.07707553402334288
F1755,7,0.07707553402334288
F1754,7,0.07707553402334288
F1753,7,0.07707553402334288
F1752,7,0.07707553402334288
F1769,7,0.07707553402334288
F1768,7,0.07707553402334288
F2062,7,0.07707553402334288
F2061,7,0.07707553402334288
F2060,7,0.07707553402334288
F2059,7,0.07707553402334288
F2058,7,0.07707553402334288
F2057,7,0.07707553402334288
F2056,7,0.07707553402334288
F2055,7,0.07707553402334288
F2054,7,0.07707553402334288
F2053,7,0.07707553402334288
F2052,7,0.07707553402334288
F2051,7,0.07707553402334288
F2050,7,0.07707553402334288
F1701,7,0.07707553402334288
F1700,7,0.07707553402334288
F1735,7,0.07707553402334288
F1734,7,0.07707553402334288
F1733,7,0.07707553402334288
F1732,7,0.07707553402334288
F1731,7,0.07707553402334288
F1730,7,0.07707553402334288
F1699,7,0.07707553402334288
F1698,7,0.07707553402334288
F1691,7,0.07707553402334288
F1690,7,0.07707553402334288
F2049,7,0.07707553402334288
F2048,7,0.07707553402334288
F2047,7,0.07707553402334288
F2078,7,0.07707553402334288
F2077,7,0.07707553402334288
F2076,7,0.07707553402334288
F2075,7,0.07707553402334288
F2074,7,0.07707553402334288
F2073,7,0.07707553402334288
F2072,7,0.07707553402334288
F2071,7,0.07707553402334288
F2070,7,0.07707553402334288
F1739,7,0.07707553402334288
F1738,7,0.07707553402334288
F1737,7,0.07707553402334288
F1736,7,0.07707553402334288
F2069,7,0.07707553402334288
F2068,7,0.07707553402334288
F2067,7,0.07707553402334288
F2066,7,0.07707553402334288
F2065,7,0.07707553402334288
F2064,7,0.07707553402334288
F2063,7,0.07707553402334288
F2094,7,0.07707553402334288
F2093,7,0.07707553402334288
F2092,7,0.07707553402334288
F2091,7,0.07707553402334288
F2090,7,0.07707553402334288
F2089,7,0.07707553402334288
F2088,7,0.07707553402334288
F2087,7,0.07707553402334288
F2086,7,0.07707553402334288
F2085,7,0.07707553402334288
F2084,7,0.07707553402334288
F2083,7,0.07707553402334288
F2082,7,0.07707553402334288
F1707,7,0.07707553402334288
F1706,7,0.07707553402334288
F1705,7,0.07707553402334288
F1704,7,0.07707553402334288
F1703,7,0.07707553402334288
F1702,7,0.07707553402334288
F1697,7,0.07707553402334288
F1696,7,0.07707553402334288
F1695,7,0.07707553402334288
F1694,7,0.07707553402334288
F1693,7,0.07707553402334288
F1692,7,0.07707553402334288
F2081,7,0.07707553402334288
F2080,7,0.07707553402334288
F2079,7,0.07707553402334288
F2110,7,0.07707553402334288
F2109,7,0.07707553402334288
F2108,7,0.07707553402334288
F2107,7,0.07707553402334288
F2106,7,0.07707553402334288
F2105,7,0.07707553402334288
F2104,7,0.07707553402334288
F2103,7,0.07707553402334288
F2102,7,0.07707553402334288
F2101,7,0.07707553402334288
F2100,7,0.07707553402334288
F2099,7,0.07707553402334288
F2098,7,0.07707553402334288
F1716,7,0.07707553402334288
F1715,7,0.07707553402334288
F1714,7,0.07707553402334288
F1713,7,0.07707553402334288
F1712,7,0.07707553402334288
F1711,7,0.07707553402334288
F1722,7,0.07707553402334288
F1721,7,0.07707553402334288
F1720,7,0.07707553402334288
F1719,7,0.07707553402334288
F1718,7,0.07707553402334288
F1717,7,0.07707553402334288
F2097,7,0.07707553402334288
F2096,7,0.07707553402334288
F2095,7,0.07707553402334288
F2121,7,0.07707553402334288
F2120,7,0.07707553402334288
F2119,7,0.07707553402334288
F2118,7,0.07707553402334288
F2117,7,0.07707553402334288
F2116,7,0.07707553402334288
F2115,7,0.07707553402334288
F2114,7,0.07707553402334288
F1710,7,0.07707553402334288
F1709,7,0.07707553402334288
F1708,7,0.07707553402334288
F1723,7,0.07707553402334288
F2113,7,0.07707553402334288
F2112,7,0.07707553402334288
F2111,7,0.07707553402334288
